tconst	emotionTags	emtionName	emotionScore
tt0313196	Drama,Romance	Romance	9.17
tt0313737	Comedy,Romance	Romance	93.55
tt0313792	Comedy,Romance	Romance	67.74
tt0314331	Comedy,Drama,Romance	Romance	97.51
tt0314412	Drama,Romance	Romance	18.05
tt0314431	Comedy,Romance	Romance	70.73
tt0315543	Drama,Romance	Romance	20.59
tt0316188	Drama,Romance	Romance	41.84
tt0316356	Action,Drama,Romance	Romance	7.56
tt0317198	Comedy,Drama,Romance	Romance	50.95
tt0318283	Comedy,Romance	Romance	43.81
tt0318374	Drama,Romance	Romance	17.05
tt0319524	Comedy,Drama,Romance	Romance	30.21
tt0320193	Drama,Romance	Romance	43.24
tt0322589	Drama,Music,Romance	Romance	45.45
tt0322674	Drama,Romance,War	Romance	6.67
tt0323013	Action,Drama,Romance	Romance	18.33
tt0323033	Comedy,Romance	Romance	60.95
tt0323120	Drama,Romance	Romance	30.86
tt0324554	Drama,Mystery,Romance	Romance	35.53
tt0325055	Biography,Drama,Romance	Romance	8.08
tt0326835	Drama,Romance,Thriller	Romance	45.45
tt0328589	Comedy,Drama,Romance	Romance	39.63
tt0329767	Comedy,Drama,Romance	Romance	26.0
tt0330229	Drama,Romance	Romance	20.0
tt0330243	Comedy,Drama,Romance	Romance	21.05
tt0330602	Comedy,Drama,Romance	Romance	40.0
tt0330702	Drama,Romance	Romance	13.43
tt0330843	Drama,Family,Romance	Romance	41.67
tt0332047	Comedy,Drama,Romance	Romance	32.06
tt0332280	Drama,Romance	Romance	34.82
tt0333766	Comedy,Drama,Romance	Romance	44.38
tt0334754	Drama,Romance,War	Romance	27.78
tt0335013	Drama,Music,Romance	Romance	51.56
tt0335119	Biography,Drama,Romance	Romance	16.23
tt0335559	Comedy,Romance	Romance	30.82
tt0337563	Comedy,Fantasy,Romance	Romance	49.3
tt0337578	Drama,Romance	Romance	36.84
tt0337592	Comedy,Drama,Romance	Romance	47.73
tt0337692	Adventure,Drama,Romance	Romance	20.14
tt0337697	Comedy,Family,Romance	Romance	59.62
tt0337741	Comedy,Drama,Romance	Romance	34.25
tt0338013	Drama,Romance,Sci-Fi	Romance	27.77
tt0338096	Drama,Music,Romance	Romance	58.1
tt0338097	Drama,Romance,War	Romance	19.4
tt0338216	Drama,Romance,Sport	Romance	19.4
tt0338427	Drama,Romance	Romance	22.38
tt0339412	Comedy,Drama,Romance	Romance	35.82
tt0340012	Comedy,Drama,Romance	Romance	46.96
tt0341555	Comedy,Romance	Romance	63.64
tt0343135	Comedy,Romance	Romance	80.85
tt0343660	Comedy,Drama,Romance	Romance	51.25
tt0343663	Drama,Romance	Romance	43.24
tt0343996	Drama,Romance	Romance	20.0
tt0344510	Drama,Mystery,Romance	Romance	9.96
tt0345061	Drama,Romance,Sci-Fi	Romance	56.58
tt0345549	Comedy,Drama,Romance	Romance	33.33
tt0345551	Comedy,Drama,Romance	Romance	44.14
tt0346336	Drama,Romance	Romance	6.32
tt0346723	Drama,Romance	Romance	41.38
tt0347048	Drama,Romance	Romance	16.09
tt0347304	Comedy,Drama,Romance	Romance	45.74
tt0348568	Drama,Romance	Romance	34.88
tt0349169	Comedy,Romance	Romance	62.5
tt0350028	Comedy,Drama,Romance	Romance	16.19
tt0350193	Drama,Romance	Romance	26.92
tt0350261	Drama,Family,Romance	Romance	22.22
tt0351817	Drama,History,Romance	Romance	11.54
tt0352343	Drama,Romance	Romance	36.73
tt0354356	Drama,Romance	Romance	34.43
tt0356470	Comedy,Family,Romance	Romance	44.86
tt0356680	Comedy,Drama,Romance	Romance	64.43
tt0359423	Drama,Romance	Romance	18.05
tt0360139	Comedy,Romance	Romance	43.7
tt0360201	Comedy,Romance,Sport	Romance	76.27
tt0361309	Drama,Romance	Romance	50.65
tt0361620	Comedy,Drama,Romance	Romance	23.85
tt0361841	Comedy,Drama,Romance	Romance	33.9
tt0361925	Comedy,Romance	Romance	45.16
tt0362227	Comedy,Drama,Romance	Romance	26.9
tt0362269	Biography,Drama,Romance	Romance	46.15
tt0363780	Comedy,Drama,Romance	Romance	52.83
tt0364517	Comedy,Drama,Romance	Romance	40.57
tt0364955	Comedy,Drama,Romance	Romance	46.72
tt0365545	Comedy,Drama,Romance	Romance	66.13
tt0366943	Drama,Romance	Romance	16.67
tt0367027	Drama,Romance	Romance	19.23
tt0367082	Drama,Romance,War	Romance	4.26
tt0367631	Action,Comedy,Romance	Romance	49.67
tt0368222	Comedy,Musical,Romance	Romance	42.47
tt0368709	Comedy,Drama,Romance	Romance	27.57
tt0368933	Comedy,Family,Romance	Romance	42.14
tt0368975	Comedy,Family,Romance	Romance	50.0
tt0369436	Comedy,Drama,Romance	Romance	77.7
tt0369735	Comedy,Romance	Romance	41.98
tt0371246	Comedy,Drama,Romance	Romance	25.43
tt0371735	Comedy,Drama,Romance	Romance	52.94
tt0372237	Comedy,Romance	Romance	36.02
tt0372532	Comedy,Romance	Romance	67.57
tt0372884	Comedy,Drama,Romance	Romance	47.62
tt0373445	Comedy,Drama,Romance	Romance	29.63
tt0374271	Action,Drama,Romance	Romance	40.91
tt0374536	Comedy,Fantasy,Romance	Romance	24.16
tt0374546	Drama,Romance	Romance	20.22
tt0375063	Comedy,Drama,Romance	Romance	25.58
tt0375154	Action,Drama,Romance	Romance	8.26
tt0375173	Comedy,Drama,Romance	Romance	25.48
tt0375735	Drama,Mystery,Romance	Romance	18.48
tt0375785	Comedy,Romance	Romance	50.0
tt0376541	Drama,Romance	Romance	76.5
tt0377084	Drama,Music,Romance	Romance	15.7
tt0377309	Drama,Romance,Thriller	Romance	11.67
tt0377752	Drama,Romance	Romance	42.78
tt0378072	Comedy,Drama,Romance	Romance	61.9
tt0378947	Comedy,Drama,Romance	Romance	46.59
tt0379306	Comedy,Drama,Romance	Romance	23.53
tt0379865	Comedy,Drama,Romance	Romance	62.3
tt0379889	Drama,Romance	Romance	10.18
tt0380366	Drama,Romance	Romance	29.09
tt0380389	Drama,Romance,Sport	Romance	57.85
tt0380623	Comedy,Family,Romance	Romance	43.81
tt0381348	Animation,Drama,Romance	Romance	38.89
tt0381392	Drama,Romance	Romance	29.17
tt0381429	Drama,Romance	Romance	25.4
tt0381681	Drama,Romance	Romance	41.67
tt0382189	Drama,Romance	Romance	22.52
tt0382561	Comedy,Romance	Romance	0.0
tt0382810	Crime,Drama,Romance	Romance	16.39
tt0384504	Comedy,Drama,Romance	Romance	48.86
tt0384642	Comedy,Family,Romance	Romance	30.95
tt0384686	Drama,History,Romance	Romance	29.63
tt0384814	Drama,Romance	Romance	27.03
tt0385267	Comedy,Drama,Romance	Romance	26.64
tt0385277	Drama,Musical,Romance	Romance	12.5
tt0386140	Action,Adventure,Romance	Romance	13.89
tt0386588	Comedy,Romance	Romance	45.01
tt0387131	Drama,Mystery,Romance	Romance	27.84
tt0387514	Comedy,Drama,Romance	Romance	17.26
tt0388125	Comedy,Drama,Romance	Romance	35.84
tt0388795	Drama,Romance	Romance	19.43
tt0391304	Comedy,Drama,Romance	Romance	70.3
tt0392465	Comedy,Drama,Romance	Romance	36.54
tt0395495	Comedy,Drama,Romance	Romance	46.49
tt0396269	Comedy,Romance	Romance	84.29
tt0397078	Comedy,Fantasy,Romance	Romance	43.42
tt0397535	Drama,Romance	Romance	3.72
tt0398027	Drama,Romance,Thriller	Romance	29.2
tt0398375	Comedy,Drama,Romance	Romance	40.19
tt0398883	Crime,Drama,Romance	Romance	20.51
tt0401445	Comedy,Drama,Romance	Romance	36.87
tt0401711	Comedy,Drama,Romance	Romance	35.66
tt0403508	Comedy,Drama,Romance	Romance	22.81
tt0403702	Comedy,Drama,Romance	Romance	54.21
tt0404203	Drama,Romance	Romance	10.94
tt0404254	Comedy,Drama,Romance	Romance	34.18
tt0405422	Comedy,Romance	Romance	54.91
tt0405743	Comedy,Drama,Romance	Romance	27.27
tt0407998	Drama,Romance	Romance	31.48
tt0408777	Drama,Romance	Romance	22.0
tt0408839	Comedy,Romance	Romance	55.33
tt0408985	Comedy,Romance	Romance	59.68
tt0409011	Adventure,Comedy,Romance	Romance	55.56
tt0409184	Comedy,Drama,Romance	Romance	40.82
tt0409681	Comedy,Drama,Romance	Romance	40.91
tt0410297	Drama,Fantasy,Romance	Romance	68.65
tt0411118	Crime,Drama,Romance	Romance	37.04
tt0411705	Drama,Music,Romance	Romance	58.9
tt0412536	Drama,Romance	Romance	21.57
tt0412637	Comedy,Drama,Romance	Romance	40.91
tt0412922	Comedy,Family,Romance	Romance	45.33
tt0414387	Drama,Romance	Romance	23.81
tt0414993	Drama,Mystery,Romance	Romance	26.59
tt0416320	Drama,Romance,Thriller	Romance	13.72
tt0416508	Biography,Drama,Romance	Romance	8.28
tt0417001	Comedy,Romance	Romance	33.71
tt0417433	Drama,Romance,Sport	Romance	22.76
tt0417658	Comedy,Drama,Romance	Romance	19.51
tt0418460	Drama,Romance,Thriller	Romance	54.55
tt0418586	Comedy,Drama,Romance	Romance	31.25
tt0418832	Drama,Romance	Romance	22.86
tt0419198	Comedy,Drama,Romance	Romance	14.63
tt0419843	Comedy,Drama,Romance	Romance	58.75
tt0419984	Comedy,Romance,Sport	Romance	49.41
tt0420206	Comedy,Drama,Romance	Romance	19.64
tt0420555	Comedy,Drama,Romance	Romance	39.13
tt0421715	Drama,Fantasy,Romance	Romance	11.19
tt0421994	Comedy,Drama,Romance	Romance	56.25
tt0422093	Comedy,Drama,Romance	Romance	16.43
tt0422295	Biography,Drama,Romance	Romance	8.16
tt0422320	Action,Romance	Romance	55.56
tt0422861	Comedy,Drama,Romance	Romance	50.91
tt0423866	Crime,Drama,Romance	Romance	35.16
tt0423977	Comedy,Drama,Romance	Romance	21.71
tt0424880	Drama,Romance	Romance	23.26
tt0424993	Comedy,Romance	Romance	20.86
tt0425326	Comedy,Drama,Romance	Romance	47.76
tt0425413	Comedy,Romance,Sport	Romance	52.35
tt0427229	Comedy,Romance	Romance	28.8
tt0427309	Biography,Drama,Romance	Romance	7.32
tt0427968	Comedy,Drama,Romance	Romance	59.09
tt0428446	Adventure,Comedy,Romance	Romance	40.48
tt0428579	Comedy,Drama,Romance	Romance	34.48
tt0428870	Drama,Romance	Romance	1.89
tt0430051	Drama,Romance	Romance	11.54
tt0430576	Drama,Romance	Romance	32.73
tt0430651	Fantasy,Mystery,Romance	Romance	52.78
tt0431308	Comedy,Drama,Romance	Romance	34.2
tt0433350	Drama,Romance	Romance	41.03
tt0433400	Comedy,Romance	Romance	69.91
tt0434139	Comedy,Drama,Romance	Romance	41.98
tt0435623	Comedy,Drama,Romance	Romance	57.89
tt0435651	Drama,Romance,Sci-Fi	Romance	31.9
tt0435679	Drama,Romance	Romance	24.81
tt0435680	Crime,Drama,Romance	Romance	40.31
tt0436331	Comedy,Drama,Romance	Romance	45.05
tt0436364	Drama,Romance,War	Romance	11.11
tt0437407	Drama,Musical,Romance	Romance	27.63
tt0437777	Comedy,Drama,Romance	Romance	66.9
tt0438315	Drama,Romance,Sport	Romance	27.51
tt0439662	Drama,Romance	Romance	28.21
tt0441774	Crime,Drama,Romance	Romance	16.46
tt0443431	Comedy,Romance	Romance	56.34
tt0443456	Crime,Drama,Romance	Romance	26.09
tt0443465	Comedy,Drama,Romance	Romance	35.66
tt0446755	Drama,Romance	Romance	25.11
tt0448124	Drama,Romance	Romance	24.36
tt0448206	Comedy,Drama,Romance	Romance	67.44
tt0449061	Drama,Romance	Romance	29.9
tt0449999	Drama,Romance	Romance	36.53
tt0451850	Drama,Fantasy,Romance	Romance	29.17
tt0451919	Comedy,Romance	Romance	48.57
tt0452594	Comedy,Drama,Romance	Romance	65.36
tt0452624	Drama,Mystery,Romance	Romance	15.25
tt0452625	Comedy,Romance	Romance	27.5
tt0452643	Comedy,Drama,Romance	Romance	63.16
tt0452694	Drama,Fantasy,Romance	Romance	0.0
tt0453548	Drama,Romance	Romance	11.94
tt0453671	Comedy,Romance	Romance	47.22
tt0454084	Comedy,Romance	Romance	22.58
tt0454945	Comedy,Romance,Sport	Romance	39.57
tt0455612	Comedy,Drama,Romance	Romance	52.03
tt0455805	Comedy,Drama,Romance	Romance	43.9
tt0455967	Comedy,Romance	Romance	34.3
tt0456144	Comedy,Drama,Romance	Romance	49.55
tt0456165	Comedy,Drama,Romance	Romance	52.73
tt0456396	Crime,Drama,Romance	Romance	11.11
tt0456470	Drama,Romance	Romance	11.43
tt0456481	Drama,Musical,Romance	Romance	41.3
tt0457939	Comedy,Romance	Romance	36.74
tt0458364	Comedy,Romance	Romance	35.19
tt0458455	Drama,Romance	Romance	10.0
tt0459666	Drama,Romance	Romance	53.19
tt0460740	Comedy,Drama,Romance	Romance	52.6
tt0460745	Comedy,Drama,Romance	Romance	22.58
tt0460792	Comedy,Drama,Romance	Romance	21.64
tt0460812	Comedy,Drama,Romance	Romance	15.15
tt0463034	Comedy,Romance	Romance	52.85
tt0464049	Comedy,Drama,Romance	Romance	25.97
tt0464160	Comedy,Drama,Romance	Romance	50.0
tt0465375	Comedy,Drama,Romance	Romance	20.0
tt0465436	Drama,Romance	Romance	40.62
tt0465551	Crime,Drama,Romance	Romance	14.09
tt0465624	Comedy,Romance,Sci-Fi	Romance	50.0
tt0466816	Drama,Mystery,Romance	Romance	20.83
tt0466839	Comedy,Drama,Romance	Romance	61.02
tt0468644	Comedy,Romance	Romance	50.0
tt0468704	Drama,Romance	Romance	22.73
tt0469184	Comedy,Drama,Romance	Romance	42.5
tt0472071	Drama,History,Romance	Romance	5.88
tt0472160	Comedy,Fantasy,Romance	Romance	41.96
tt0473308	Comedy,Drama,Romance	Romance	47.37
tt0473367	Comedy,Drama,Romance	Romance	64.04
tt0473444	Action,Drama,Romance	Romance	32.03
tt0476643	Comedy,Drama,Romance	Romance	24.0
tt0477095	Comedy,Drama,Romance	Romance	29.73
tt0478311	Comedy,Romance	Romance	42.81
tt0478724	Comedy,Romance	Romance	62.5
tt0479519	Comedy,Romance	Romance	55.56
tt0480242	Comedy,Drama,Romance	Romance	41.42
tt0480271	Comedy,Romance	Romance	52.54
tt0480687	Comedy,Romance	Romance	80.89
tt0481141	Comedy,Drama,Romance	Romance	35.25
tt0482088	Comedy,Romance	Romance	45.45
tt0482463	Drama,Romance	Romance	30.11
tt0482527	Comedy,Fantasy,Romance	Romance	41.82
tt0482629	Drama,Family,Romance	Romance	29.17
tt0483726	Comedy,Drama,Romance	Romance	72.73
tt0484740	Drama,Romance	Romance	9.17
tt0484877	Comedy,Romance	Romance	57.14
tt0485947	Drama,Fantasy,Romance	Romance	36.39
tt0487271	Comedy,Romance,Sport	Romance	62.5
tt0488798	Comedy,Romance	Romance	68.97
tt0488905	Drama,Romance	Romance	19.23
tt0489237	Comedy,Drama,Romance	Romance	38.2
tt0489327	Comedy,Drama,Romance	Romance	31.19
tt0490084	Comedy,Romance	Romance	25.64
tt0490579	Comedy,Drama,Romance	Romance	28.57
tt0491152	Comedy,Drama,Romance	Romance	27.49
tt0491203	Drama,History,Romance	Romance	16.84
tt0494222	Comedy,Romance	Romance	56.52
tt0494652	Comedy,Romance	Romance	57.14
tt0494823	Comedy,History,Romance	Romance	100.0
tt0494834	Drama,Romance	Romance	8.62
tt0497137	Comedy,Drama,Romance	Romance	45.61
tt0497465	Comedy,Drama,Romance	Romance	29.53
tt0497986	Drama,Mystery,Romance	Romance	25.0
tt0758053	Drama,Musical,Romance	Romance	45.83
tt0758752	Comedy,Drama,Romance	Romance	50.42
tt0758766	Comedy,Music,Romance	Romance	86.87
tt0760311	Drama,Romance,Thriller	Romance	19.54
tt0762105	Comedy,Romance	Romance	70.59
tt0762107	Comedy,Romance	Romance	35.08
tt0762114	Comedy,Romance	Romance	59.35
tt0762138	Comedy,Drama,Romance	Romance	19.44
tt0765120	Drama,Romance	Romance	39.67
tt0765447	Drama,Romance	Romance	21.9
tt0770703	Comedy,Romance	Romance	68.0
tt0770772	Comedy,Drama,Romance	Romance	57.63
tt0772157	Comedy,Drama,Romance	Romance	46.34
tt0775539	Drama,Music,Romance	Romance	55.15
tt0778661	Drama,Romance	Romance	25.0
tt0780534	Comedy,Crime,Romance	Romance	56.41
tt0783233	Drama,Mystery,Romance	Romance	0.16
tt0785007	Comedy,Fantasy,Romance	Romance	56.36
tt0790712	Drama,Romance,War	Romance	7.53
tt0791303	Drama,Mystery,Romance	Romance	23.08
tt0792965	Drama,Romance	Romance	18.18
tt0795421	Comedy,Musical,Romance	Romance	87.68
tt0795434	Comedy,Drama,Romance	Romance	54.9
tt0795439	Comedy,Drama,Romance	Romance	30.0
tt0795493	Crime,Drama,Romance	Romance	39.16
tt0796375	Comedy,Crime,Romance	Romance	32.47
tt0800027	Drama,Romance	Romance	36.67
tt0800039	Comedy,Drama,Romance	Romance	64.99
tt0800956	Comedy,Drama,Romance	Romance	61.11
tt0804497	Comedy,Drama,Romance	Romance	51.7
tt0804505	Crime,Drama,Romance	Romance	33.33
tt0804529	Drama,Romance,Sci-Fi	Romance	13.64
tt0805564	Comedy,Drama,Romance	Romance	31.93
tt0806029	Drama,Romance,Thriller	Romance	6.45
tt0806165	Comedy,Drama,Romance	Romance	40.43
tt0807758	Comedy,Drama,Romance	Romance	65.0
tt0808244	Comedy,Romance	Romance	60.24
tt0808357	Drama,History,Romance	Romance	17.83
tt0808399	Comedy,Drama,Romance	Romance	46.15
tt0809504	Comedy,Romance	Romance	80.28
tt0810784	Biography,Drama,Romance	Romance	15.79
tt0810819	Biography,Drama,Romance	Romance	8.81
tt0810922	Comedy,Drama,Romance	Romance	64.89
tt0811106	Comedy,Romance	Romance	42.02
tt0814130	Comedy,Romance,Sport	Romance	62.5
tt0814314	Drama,Romance	Romance	16.01
tt0815236	Comedy,Romance	Romance	71.15
tt0815244	Comedy,Drama,Romance	Romance	40.0
tt0817177	Comedy,Drama,Romance	Romance	44.03
tt0817230	Comedy,Romance	Romance	64.35
tt0819714	Biography,Drama,Romance	Romance	19.23
tt0821640	Comedy,Fantasy,Romance	Romance	66.67
tt0824758	Biography,Drama,Romance	Romance	4.71
tt0825236	Comedy,Drama,Romance	Romance	37.31
tt0829297	Comedy,Drama,Romance	Romance	55.7
tt0830570	Drama,Romance	Romance	48.15
tt0832266	Comedy,Drama,Romance	Romance	60.42
tt0837106	Action,Drama,Romance	Romance	17.19
tt0841044	Comedy,Drama,Romance	Romance	34.62
tt0841925	Drama,Romance	Romance	29.63
tt0842926	Comedy,Drama,Romance	Romance	50.98
tt0843326	Comedy,Drama,Romance	Romance	58.82
tt0845439	Drama,Mystery,Romance	Romance	23.08
tt0852713	Comedy,Romance	Romance	71.94
tt0858479	Comedy,Drama,Romance	Romance	38.52
tt0865297	Drama,Romance	Romance	20.51
tt0865559	Comedy,Romance	Romance	67.09
tt0866437	Comedy,Drama,Romance	Romance	15.38
tt0866439	Comedy,Romance	Romance	69.37
tt0869977	Drama,Romance	Romance	18.18
tt0869994	Comedy,Drama,Romance	Romance	21.43
tt0871426	Comedy,Romance	Romance	51.92
tt0875034	Drama,Musical,Romance	Romance	66.67
tt0879870	Drama,Romance	Romance	46.08
tt0881891	Comedy,Romance	Romance	71.43
tt0889573	Comedy,Drama,Romance	Romance	70.23
tt0893412	Comedy,Drama,Romance	Romance	48.78
tt0896529	Drama,Romance	Romance	42.59
tt0899106	Drama,Romance	Romance	27.59
tt0900387	Drama,Romance,War	Romance	7.69
tt0901476	Comedy,Romance	Romance	55.32
tt0907657	Drama,Music,Romance	Romance	71.47
tt0910559	Drama,Romance	Romance	35.48
tt0913425	Drama,Romance,Thriller	Romance	41.86
tt0913445	Comedy,Drama,Romance	Romance	58.82
tt0937375	Comedy,Drama,Romance	Romance	72.73
tt0942384	Drama,Romance,Sport	Romance	50.0
tt0944101	Comedy,Drama,Romance	Romance	34.55
tt0950739	Action,Drama,Romance	Romance	12.5
tt0954990	Drama,Romance	Romance	41.46
tt0956038	Drama,Romance	Romance	34.0
tt0959337	Drama,Romance	Romance	10.83
tt0960790	Comedy,Romance	Romance	58.06
tt0963743	Comedy,Drama,Romance	Romance	31.43
tt0970468	Comedy,Romance	Romance	38.53
tt0970866	Comedy,Romance	Romance	46.01
tt0974014	Biography,Drama,Romance	Romance	6.9
tt0974554	Drama,Romance	Romance	23.48
tt0976051	Drama,Romance	Romance	3.42
tt0983213	Animation,Drama,Romance	Romance	19.8
tt0984200	Drama,Romance,Thriller	Romance	12.77
tt0988595	Comedy,Romance	Romance	48.17
tt0989000	Comedy,Romance	Romance	48.94
tt0989757	Drama,Romance,War	Romance	17.89
tt0995829	Drama,Romance	Romance	19.57
tt0996605	Drama,Musical,Romance	Romance	64.29
tt1000774	Comedy,Drama,Romance	Romance	49.69
tt1001508	Comedy,Drama,Romance	Romance	60.27
tt1007028	Comedy,Romance	Romance	73.64
tt1010048	Drama,Romance	Romance	45.36
tt1018785	Comedy,Drama,Romance	Romance	60.0
tt1020773	Drama,Romance	Romance	14.63
tt1020937	Action,Drama,Romance	Romance	47.06
tt1022603	Comedy,Drama,Romance	Romance	49.19
tt1023441	Drama,Music,Romance	Romance	27.78
tt1023481	Drama,Music,Romance	Romance	54.05
tt1024255	Comedy,Drama,Romance	Romance	52.46
tt1032815	Comedy,Romance	Romance	46.43
tt1033643	Comedy,Romance	Romance	72.5
tt1038043	Drama,Romance	Romance	23.53
tt1038919	Action,Comedy,Romance	Romance	69.01
tt1041829	Comedy,Drama,Romance	Romance	90.54
tt1045658	Comedy,Drama,Romance	Romance	10.43
tt1045670	Comedy,Drama,Romance	Romance	57.0
tt1046163	Comedy,Romance	Romance	45.28
tt1046947	Drama,Romance	Romance	41.32
tt1047494	Comedy,Drama,Romance	Romance	3.03
tt1049402	Biography,Drama,Romance	Romance	14.81
tt1049405	Comedy,Drama,Romance	Romance	63.33
tt1055292	Comedy,Drama,Romance	Romance	37.5
tt1058017	Comedy,Fantasy,Romance	Romance	49.37
tt1059925	Drama,Romance	Romance	19.05
tt1064932	Comedy,Romance	Romance	66.04
tt1067583	Drama,Romance	Romance	4.03
tt1067733	Comedy,Drama,Romance	Romance	30.3
tt1068641	Crime,Drama,Romance	Romance	14.29
tt1068678	Drama,Romance	Romance	13.33
tt1068680	Comedy,Romance	Romance	46.26
tt1082853	Comedy,Drama,Romance	Romance	49.32
tt1082886	Comedy,Drama,Romance	Romance	41.25
tt1084950	Drama,Romance	Romance	61.77
tt1086216	Drama,Romance,Thriller	Romance	31.91
tt1086772	Comedy,Romance	Romance	48.47
tt1091722	Comedy,Drama,Romance	Romance	53.33
tt1092082	Drama,History,Romance	Romance	11.32
tt1093370	Comedy,Drama,Romance	Romance	60.27
tt1093908	Comedy,Romance	Romance	38.13
tt1095174	Comedy,Romance	Romance	63.95
tt1099212	Drama,Fantasy,Romance	Romance	10.89
tt1103153	Action,Comedy,Romance	Romance	55.04
tt1103275	Drama,Romance	Romance	23.36
tt1104083	Biography,Drama,Romance	Romance	4.0
tt1111890	Drama,Romance	Romance	15.0
tt1120985	Drama,Romance	Romance	58.66
tt1121977	Drama,Romance	Romance	26.47
tt1126618	Comedy,Drama,Romance	Romance	59.89
tt1129423	Drama,Fantasy,Romance	Romance	25.0
tt1132449	Comedy,Drama,Romance	Romance	37.21
tt1133993	Comedy,Crime,Romance	Romance	48.72
tt1134629	Comedy,Drama,Romance	Romance	24.0
tt1135487	Comedy,Crime,Romance	Romance	81.48
tt1135503	Biography,Drama,Romance	Romance	54.34
tt1135985	Comedy,Romance	Romance	45.54
tt1137470	Comedy,Romance	Romance	50.0
tt1142433	Comedy,Romance	Romance	45.76
tt1142988	Comedy,Romance	Romance	61.08
tt1145144	Drama,Music,Romance	Romance	72.73
tt1151922	Comedy,Romance	Romance	76.81
tt1152398	Drama,Fantasy,Romance	Romance	18.98
tt1155056	Comedy,Romance	Romance	46.7
tt1156173	Biography,Drama,Romance	Romance	0.0
tt1164999	Drama,Romance	Romance	12.59
tt1171222	Comedy,Romance	Romance	58.14
tt1173745	Crime,Drama,Romance	Romance	19.15
tt1176251	Comedy,Drama,Romance	Romance	47.83
tt1176740	Comedy,Drama,Romance	Romance	50.39
tt1178663	Comedy,Romance	Romance	25.0
tt1179258	Comedy,Drama,Romance	Romance	11.36
tt1179794	Comedy,Drama,Romance	Romance	63.83
tt1180583	Drama,Musical,Romance	Romance	36.59
tt1181614	Drama,Romance	Romance	12.79
tt1182350	Comedy,Drama,Romance	Romance	57.26
tt1182972	Comedy,Drama,Romance	Romance	65.62
tt1185416	Comedy,Romance	Romance	56.99
tt1185420	Comedy,Drama,Romance	Romance	55.0
tt1185836	Comedy,Drama,Romance	Romance	55.56
tt1186370	Comedy,Drama,Romance	Romance	35.38
tt1187041	Comedy,Romance	Romance	17.86
tt1193138	Comedy,Drama,Romance	Romance	34.33
tt1193631	Drama,Music,Romance	Romance	71.91
tt1194616	Comedy,Romance	Romance	0.0
tt1195478	Comedy,Romance	Romance	63.58
tt1196948	Comedy,Drama,Romance	Romance	35.29
tt1198101	Action,Drama,Romance	Romance	39.29
tt1205535	Comedy,Romance	Romance	44.94
tt1212419	Drama,Fantasy,Romance	Romance	14.53
tt1212436	Comedy,Romance	Romance	61.54
tt1216300	Crime,Drama,Romance	Romance	44.44
tt1216492	Comedy,Romance	Romance	66.52
tt1216520	Drama,Romance,Sci-Fi	Romance	18.92
tt1225822	Comedy,Crime,Romance	Romance	38.46
tt1226232	Drama,Romance	Romance	11.11
tt1226236	Drama,Romance	Romance	16.39
tt1229822	Drama,Romance	Romance	3.14
tt1230414	Comedy,Drama,Romance	Romance	45.06
tt1231287	Comedy,Romance	Romance	23.81
tt1231586	Comedy,Romance	Romance	58.82
tt1234654	Comedy,Drama,Romance	Romance	28.93
tt1235170	Drama,Fantasy,Romance	Romance	39.06
tt1235796	Drama,Mystery,Romance	Romance	51.79
tt1242599	Action,Drama,Romance	Romance	40.0
tt1243974	Comedy,Drama,Romance	Romance	70.39
tt1247662	Comedy,Romance	Romance	28.57
tt1247690	Drama,History,Romance	Romance	14.61
tt1252596	Action,Comedy,Romance	Romance	72.73
tt1261945	Comedy,Drama,Romance	Romance	69.62
tt1261954	Comedy,Romance	Romance	55.81
tt1263670	Drama,Music,Romance	Romance	34.57
tt1263750	Drama,Romance	Romance	37.31
tt1270842	Drama,Romance	Romance	7.69
tt1275863	Comedy,Drama,Romance	Romance	42.62
tt1278379	Drama,Romance	Romance	73.17
tt1279935	Comedy,Crime,Romance	Romance	81.9
tt1282140	Comedy,Drama,Romance	Romance	47.95
tt1284575	Comedy,Romance	Romance	14.01
tt1289403	Drama,History,Romance	Romance	29.33
tt1291566	Drama,Mystery,Romance	Romance	29.03
tt1291580	Biography,Drama,Romance	Romance	8.33
tt1292566	Comedy,Drama,Romance	Romance	73.05
tt1294213	Comedy,Drama,Romance	Romance	19.05
tt1294226	Drama,Music,Romance	Romance	25.0
tt1294688	Drama,Romance	Romance	32.61
tt1296898	Comedy,Drama,Romance	Romance	38.46
tt1305583	Comedy,Romance	Romance	66.67
tt1305806	Drama,Mystery,Romance	Romance	20.74
tt1306980	Comedy,Drama,Romance	Romance	18.47
tt1311071	Biography,Drama,Romance	Romance	17.5
tt1313139	Comedy,Drama,Romance	Romance	73.53
tt1314228	Comedy,Drama,Romance	Romance	84.44
tt1315981	Drama,Romance	Romance	43.49
tt1322312	Comedy,Romance	Romance	61.67
tt1322930	Drama,Romance	Romance	36.67
tt1324059	Comedy,Drama,Romance	Romance	46.67
tt1327035	Comedy,Drama,Romance	Romance	31.62
tt1327194	Drama,Romance	Romance	25.98
tt1331064	Comedy,Drama,Romance	Romance	40.54
tt1334260	Drama,Romance,Sci-Fi	Romance	9.71
tt1334512	Comedy,Romance	Romance	31.36
tt1334537	Comedy,Drama,Romance	Romance	39.53
tt1336617	Comedy,Drama,Romance	Romance	48.87
